## HSCPM7 efficiencies
## x	y	z	 effi
2600.0	2195.0	200.0	0.000759
2600.0	2245.0	200.0	0.000874
2600.0	2295.0	200.0	0.000758
2600.0	2345.0	200.0	0.000695
2600.0	2395.0	200.0	0.00119
2600.0	2445.0	200.0	0.00113
2600.0	2495.0	200.0	0.00181
2600.0	2545.0	200.0	0.00223
2600.0	2595.0	200.0	0.00393
2600.0	245.0	240.0	0.00464
2600.0	295.0	240.0	0.00462
2600.0	345.0	240.0	0.00719
2600.0	395.0	240.0	0.0136
2600.0	445.0	240.0	0.0283
2600.0	495.0	240.0	0.047
2600.0	545.0	240.0	0.0673
2600.0	595.0	240.0	0.0796
2600.0	695.0	240.0	0.0967
2600.0	745.0	240.0	0.0963
2600.0	795.0	240.0	0.0972
2600.0	845.0	240.0	0.0973
2600.0	895.0	240.0	0.0985
2600.0	945.0	240.0	0.0939
2600.0	995.0	240.0	0.0912
2600.0	1045.0	240.0	0.0856
2600.0	1095.0	240.0	0.0778
2600.0	1145.0	240.0	0.0668
2600.0	1195.0	240.0	0.0599
2600.0	1245.0	240.0	0.0477
2600.0	1295.0	240.0	0.0392
2600.0	1345.0	240.0	0.0301
2600.0	1395.0	240.0	0.0223
2600.0	1445.0	240.0	0.0178
2600.0	1495.0	240.0	0.0131
2600.0	1545.0	240.0	0.0086
2600.0	1595.0	240.0	0.00684
2600.0	1645.0	240.0	0.00492
2600.0	1695.0	240.0	0.00363
2600.0	1745.0	240.0	0.0028
2600.0	1795.0	240.0	0.00251
2600.0	1845.0	240.0	0.00212
2600.0	1895.0	240.0	0.00199
2600.0	1945.0	240.0	0.00148
2600.0	1995.0	240.0	0.00146
2600.0	2045.0	240.0	0.0015
2600.0	2095.0	240.0	0.00144
2600.0	2145.0	240.0	0.00147
2600.0	2195.0	240.0	0.00117
2600.0	2245.0	240.0	0.00153
2600.0	2295.0	240.0	0.0015
2600.0	2345.0	240.0	0.00153
2600.0	2395.0	240.0	0.00162
2600.0	2445.0	240.0	0.00204
2600.0	2495.0	240.0	0.00244
2600.0	2545.0	240.0	0.00317
2600.0	2595.0	240.0	0.00541
2600.0	295.0	280.0	0.00595
2600.0	345.0	280.0	0.00653
2600.0	395.0	280.0	0.0118
2600.0	445.0	280.0	0.0221
2600.0	495.0	280.0	0.0409
2600.0	545.0	280.0	0.0639
2600.0	595.0	280.0	0.0892
2600.0	795.0	280.0	0.118
2600.0	845.0	280.0	0.118
2600.0	895.0	280.0	0.115
2600.0	945.0	280.0	0.119
2600.0	995.0	280.0	0.12
2600.0	1045.0	280.0	0.116
2600.0	1095.0	280.0	0.109
2600.0	1145.0	280.0	0.103
2600.0	1195.0	280.0	0.0946
2600.0	1245.0	280.0	0.0843
2600.0	1295.0	280.0	0.0709
2600.0	1345.0	280.0	0.0636
2600.0	1395.0	280.0	0.0501
2600.0	1445.0	280.0	0.0401
2600.0	1495.0	280.0	0.0307
2600.0	1545.0	280.0	0.0241
2600.0	1595.0	280.0	0.0181
2600.0	1645.0	280.0	0.013
2600.0	1695.0	280.0	0.0102
2600.0	1745.0	280.0	0.00775
2600.0	1795.0	280.0	0.00626
2600.0	1845.0	280.0	0.00499
2600.0	1895.0	280.0	0.00375
2600.0	1945.0	280.0	0.00353
2600.0	1995.0	280.0	0.00282
2600.0	2045.0	280.0	0.00257
2600.0	2095.0	280.0	0.00228
2600.0	2145.0	280.0	0.00232
2600.0	2195.0	280.0	0.00247
2600.0	2245.0	280.0	0.00223
2600.0	2295.0	280.0	0.00246
2600.0	2345.0	280.0	0.00218
2600.0	2395.0	280.0	0.00264
2600.0	2445.0	280.0	0.00329
2600.0	2495.0	280.0	0.00425
2600.0	2545.0	280.0	0.00505
2600.0	2595.0	280.0	0.0087
2600.0	345.0	300.0	0.00671
2600.0	395.0	300.0	0.00999
2600.0	445.0	300.0	0.0203
2600.0	495.0	300.0	0.0375
2600.0	545.0	300.0	0.0616
2600.0	595.0	300.0	0.0869
2600.0	795.0	300.0	0.132
2600.0	895.0	300.0	0.13
2600.0	945.0	300.0	0.13
2600.0	995.0	300.0	0.131
2600.0	1045.0	300.0	0.129
2600.0	1095.0	300.0	0.127
2600.0	1145.0	300.0	0.119
2600.0	1195.0	300.0	0.113
2600.0	1245.0	300.0	0.103
2600.0	1295.0	300.0	0.0917
2600.0	1345.0	300.0	0.0808
2600.0	1395.0	300.0	0.0669
2600.0	1445.0	300.0	0.0558
2600.0	1495.0	300.0	0.0436
2600.0	1545.0	300.0	0.036
2600.0	1595.0	300.0	0.0268
2600.0	1645.0	300.0	0.0213
2600.0	1695.0	300.0	0.0157
2600.0	1745.0	300.0	0.0117
2600.0	1795.0	300.0	0.00889
2600.0	1845.0	300.0	0.00705
2600.0	1895.0	300.0	0.00575
2600.0	1945.0	300.0	0.00419
2600.0	1995.0	300.0	0.00371
2600.0	2045.0	300.0	0.00341
2600.0	2095.0	300.0	0.00312
2600.0	2145.0	300.0	0.00259
2600.0	2195.0	300.0	0.00254
2600.0	2245.0	300.0	0.0027
2600.0	2295.0	300.0	0.00304
2600.0	2345.0	300.0	0.00298
2600.0	2395.0	300.0	0.00315
2600.0	2445.0	300.0	0.00403
2600.0	2495.0	300.0	0.00462
2600.0	2545.0	300.0	0.00631
2600.0	2595.0	300.0	0.0107
2600.0	345.0	320.0	0.00742
2600.0	395.0	320.0	0.011
2600.0	445.0	320.0	0.0172
2600.0	495.0	320.0	0.0316
2600.0	545.0	320.0	0.0565
2600.0	595.0	320.0	0.0852
2600.0	645.0	320.0	0.107
2600.0	795.0	320.0	0.142
2600.0	945.0	320.0	0.143
2600.0	995.0	320.0	0.142
2600.0	1045.0	320.0	0.145
2600.0	1095.0	320.0	0.138
2600.0	1145.0	320.0	0.137
2600.0	1195.0	320.0	0.126
2600.0	1245.0	320.0	0.118
2600.0	1295.0	320.0	0.107
2600.0	1345.0	320.0	0.0961
2600.0	1395.0	320.0	0.0836
2600.0	1445.0	320.0	0.0714
2600.0	1495.0	320.0	0.0592
2600.0	1545.0	320.0	0.0512
2600.0	1595.0	320.0	0.0389
2600.0	1645.0	320.0	0.03
2600.0	1695.0	320.0	0.0226
2600.0	1745.0	320.0	0.0188
2600.0	1795.0	320.0	0.0145
2600.0	1845.0	320.0	0.0105
2600.0	1895.0	320.0	0.00827
2600.0	1945.0	320.0	0.00667
2600.0	1995.0	320.0	0.0055
2600.0	2045.0	320.0	0.00485
2600.0	2095.0	320.0	0.00398
2600.0	2145.0	320.0	0.00401
2600.0	2195.0	320.0	0.0034
2600.0	2245.0	320.0	0.0035
2600.0	2295.0	320.0	0.00324
2600.0	2345.0	320.0	0.00395
2600.0	2395.0	320.0	0.00451
2600.0	2445.0	320.0	0.00456
2600.0	2495.0	320.0	0.00647
2600.0	2545.0	320.0	0.00825
2600.0	2595.0	320.0	0.0139
2600.0	345.0	340.0	0.00944
2600.0	395.0	340.0	0.0093
2600.0	445.0	340.0	0.0162
2600.0	495.0	340.0	0.0292
2600.0	545.0	340.0	0.0514
2600.0	595.0	340.0	0.0797
2600.0	645.0	340.0	0.107
2600.0	795.0	340.0	0.149
2600.0	995.0	340.0	0.157
2600.0	1045.0	340.0	0.155
2600.0	1095.0	340.0	0.155
2600.0	1145.0	340.0	0.15
2600.0	1195.0	340.0	0.148
2600.0	1245.0	340.0	0.135
2600.0	1295.0	340.0	0.126
2600.0	1345.0	340.0	0.117
2600.0	1395.0	340.0	0.101
2600.0	1445.0	340.0	0.0913
2600.0	1495.0	340.0	0.077
2600.0	1545.0	340.0	0.0637
2600.0	1595.0	340.0	0.0533
2600.0	1645.0	340.0	0.0431
2600.0	1695.0	340.0	0.0335
2600.0	1745.0	340.0	0.0269
2600.0	1795.0	340.0	0.0199
2600.0	1845.0	340.0	0.016
2600.0	1895.0	340.0	0.0121
2600.0	1945.0	340.0	0.0104
2600.0	1995.0	340.0	0.00807
2600.0	2045.0	340.0	0.00695
2600.0	2095.0	340.0	0.00653
2600.0	2145.0	340.0	0.00535
2600.0	2195.0	340.0	0.00473
2600.0	2245.0	340.0	0.00467
2600.0	2295.0	340.0	0.0045
2600.0	2345.0	340.0	0.00389
2600.0	2395.0	340.0	0.00488
2600.0	2445.0	340.0	0.00515
2600.0	2495.0	340.0	0.00611
2600.0	2545.0	340.0	0.00941
2600.0	2595.0	340.0	0.0162
2600.0	395.0	360.0	0.00965
2600.0	445.0	360.0	0.0147
2600.0	495.0	360.0	0.0278
2600.0	545.0	360.0	0.0474
2600.0	595.0	360.0	0.0766
2600.0	645.0	360.0	0.11
2600.0	795.0	360.0	0.161
2600.0	1045.0	360.0	0.167
2600.0	1095.0	360.0	0.166
2600.0	1145.0	360.0	0.166
2600.0	1195.0	360.0	0.162
2600.0	1245.0	360.0	0.152
2600.0	1295.0	360.0	0.146
2600.0	1345.0	360.0	0.136
2600.0	1395.0	360.0	0.123
2600.0	1445.0	360.0	0.112
2600.0	1495.0	360.0	0.0998
2600.0	1545.0	360.0	0.0828
2600.0	1595.0	360.0	0.069
2600.0	1645.0	360.0	0.058
2600.0	1695.0	360.0	0.0482
2600.0	1745.0	360.0	0.0377
2600.0	1795.0	360.0	0.0305
2600.0	1845.0	360.0	0.0225
2600.0	1895.0	360.0	0.0175
2600.0	1945.0	360.0	0.0151
2600.0	1995.0	360.0	0.0116
2600.0	2045.0	360.0	0.0103
2600.0	2095.0	360.0	0.00711
2600.0	2145.0	360.0	0.00712
2600.0	2195.0	360.0	0.0058
2600.0	2245.0	360.0	0.0053
2600.0	2295.0	360.0	0.00549
2600.0	2345.0	360.0	0.00538
2600.0	2395.0	360.0	0.00548
2600.0	2445.0	360.0	0.00581
2600.0	2495.0	360.0	0.0086
2600.0	2545.0	360.0	0.0117
2600.0	2595.0	360.0	0.0183
2600.0	395.0	380.0	0.0115
2600.0	445.0	380.0	0.0143
2600.0	495.0	380.0	0.0246
2600.0	545.0	380.0	0.0468
2600.0	595.0	380.0	0.0735
2600.0	645.0	380.0	0.107
2600.0	795.0	380.0	0.169
2600.0	1095.0	380.0	0.181
2600.0	1145.0	380.0	0.178
2600.0	1195.0	380.0	0.173
2600.0	1245.0	380.0	0.168
2600.0	1295.0	380.0	0.161
2600.0	1345.0	380.0	0.156
2600.0	1395.0	380.0	0.147
2600.0	1445.0	380.0	0.135
2600.0	1495.0	380.0	0.119
2600.0	1545.0	380.0	0.101
2600.0	1595.0	380.0	0.0904
2600.0	1645.0	380.0	0.073
2600.0	1695.0	380.0	0.0614
2600.0	1745.0	380.0	0.0503
2600.0	1795.0	380.0	0.04
2600.0	1845.0	380.0	0.032
2600.0	1895.0	380.0	0.0256
2600.0	1945.0	380.0	0.0202
2600.0	1995.0	380.0	0.0162
2600.0	2045.0	380.0	0.0127
2600.0	2095.0	380.0	0.0104
2600.0	2145.0	380.0	0.00963
2600.0	2195.0	380.0	0.00799
2600.0	2245.0	380.0	0.00693
2600.0	2295.0	380.0	0.00619
2600.0	2345.0	380.0	0.00586
2600.0	2395.0	380.0	0.00709
2600.0	2445.0	380.0	0.00764
2600.0	2495.0	380.0	0.00936
2600.0	2545.0	380.0	0.0128
2600.0	2595.0	380.0	0.0216
2600.0	445.0	400.0	0.0142
2600.0	495.0	400.0	0.0218
2600.0	545.0	400.0	0.0411
2600.0	595.0	400.0	0.0675
2600.0	645.0	400.0	0.103
2600.0	795.0	400.0	0.177
2600.0	1095.0	400.0	0.195
2600.0	1145.0	400.0	0.193
2600.0	1195.0	400.0	0.19
2600.0	1245.0	400.0	0.186
2600.0	1295.0	400.0	0.184
2600.0	1345.0	400.0	0.171
2600.0	1395.0	400.0	0.165
2600.0	1445.0	400.0	0.151
2600.0	1545.0	400.0	0.124
2600.0	1595.0	400.0	0.109
2600.0	1645.0	400.0	0.0935
2600.0	1695.0	400.0	0.0798
2600.0	1745.0	400.0	0.0641
2600.0	1795.0	400.0	0.0543
2600.0	1845.0	400.0	0.0452
2600.0	1895.0	400.0	0.0352
2600.0	1945.0	400.0	0.0286
2600.0	1995.0	400.0	0.0229
2600.0	2045.0	400.0	0.0183
2600.0	2095.0	400.0	0.0149
2600.0	2145.0	400.0	0.012
2600.0	2195.0	400.0	0.0111
2600.0	2245.0	400.0	0.00985
2600.0	2295.0	400.0	0.00883
2600.0	2345.0	400.0	0.00908
2600.0	2395.0	400.0	0.00838
2600.0	2445.0	400.0	0.00935
2600.0	2495.0	400.0	0.0108
2600.0	2545.0	400.0	0.0165
2600.0	2595.0	400.0	0.0255
2600.0	445.0	430.0	0.0162
2600.0	495.0	430.0	0.0222
2600.0	545.0	430.0	0.0385
2600.0	595.0	430.0	0.0672
2600.0	645.0	430.0	0.099
2600.0	795.0	430.0	0.19
2600.0	1095.0	430.0	0.212
2600.0	1245.0	430.0	0.21
2600.0	1295.0	430.0	0.207
2600.0	1345.0	430.0	0.201
2600.0	1395.0	430.0	0.191
2600.0	1445.0	430.0	0.184
2600.0	1495.0	430.0	0.169
2600.0	1545.0	430.0	0.156
2600.0	1595.0	430.0	0.143
2600.0	1645.0	430.0	0.127
2600.0	1695.0	430.0	0.11
2600.0	1745.0	430.0	0.093
2600.0	1795.0	430.0	0.0783
2600.0	1845.0	430.0	0.0647
2600.0	1895.0	430.0	0.0538
2600.0	1945.0	430.0	0.0444
2600.0	1995.0	430.0	0.037
2600.0	2045.0	430.0	0.0306
2600.0	2095.0	430.0	0.0253
2600.0	2145.0	430.0	0.02
2600.0	2195.0	430.0	0.0174
2600.0	2245.0	430.0	0.0154
2600.0	2295.0	430.0	0.0136
2600.0	2345.0	430.0	0.0119
2600.0	2395.0	430.0	0.0121
2600.0	2445.0	430.0	0.0131
2600.0	2495.0	430.0	0.0148
2600.0	2545.0	430.0	0.0207
2600.0	2595.0	430.0	0.0321
2600.0	495.0	480.0	0.0261
2600.0	545.0	480.0	0.0356
2600.0	595.0	480.0	0.0566
2600.0	645.0	480.0	0.0914
2600.0	695.0	480.0	0.13
2600.0	795.0	480.0	0.2
2600.0	1095.0	480.0	0.244
2600.0	1395.0	480.0	0.234
2600.0	1445.0	480.0	0.233
2600.0	1495.0	480.0	0.221
2600.0	1545.0	480.0	0.21
2600.0	1595.0	480.0	0.195
2600.0	1645.0	480.0	0.18
2600.0	1695.0	480.0	0.165
2600.0	1745.0	480.0	0.146
2600.0	1795.0	480.0	0.127
2600.0	1845.0	480.0	0.111
2600.0	1895.0	480.0	0.0971
2600.0	1945.0	480.0	0.0793
2600.0	1995.0	480.0	0.0691
2600.0	2045.0	480.0	0.0603
2600.0	2095.0	480.0	0.0489
2600.0	2145.0	480.0	0.0401
2600.0	2195.0	480.0	0.0354
2600.0	2245.0	480.0	0.0298
2600.0	2295.0	480.0	0.0268
2600.0	2345.0	480.0	0.0231
2600.0	2395.0	480.0	0.0227
2600.0	2445.0	480.0	0.0233
2600.0	2495.0	480.0	0.0242
2600.0	2545.0	480.0	0.0333
2600.0	2595.0	480.0	0.047
2600.0	645.0	640.0	0.127
2600.0	695.0	640.0	0.144
2600.0	745.0	640.0	0.181
2600.0	795.0	640.0	0.224
2600.0	1095.0	640.0	0.366
2600.0	1495.0	640.0	0.365
2600.0	1795.0	640.0	0.331
2600.0	1845.0	640.0	0.315
2600.0	1895.0	640.0	0.297
2600.0	1945.0	640.0	0.282
2600.0	1995.0	640.0	0.263
2600.0	2045.0	640.0	0.245
2600.0	2095.0	640.0	0.223
2600.0	2145.0	640.0	0.208
2600.0	2195.0	640.0	0.19
2600.0	2245.0	640.0	0.173
2600.0	2295.0	640.0	0.164
2600.0	2345.0	640.0	0.149
2600.0	2395.0	640.0	0.14
2600.0	2445.0	640.0	0.134
2600.0	2495.0	640.0	0.131
2600.0	2545.0	640.0	0.14
2600.0	2595.0	640.0	0.161
2600.0	1095.0	850.0	0.5
2600.0	1495.0	850.0	0.505
2600.0	1795.0	850.0	0.514
2600.0	1895.0	850.0	0.514
2600.0	1995.0	850.0	0.502
2600.0	2445.0	850.0	0.406
2600.0	2495.0	850.0	0.4
2600.0	2545.0	850.0	0.4
2600.0	2595.0	850.0	0.417
2600.0	1095.0	960.0	0.519
2600.0	1495.0	960.0	0.533
2600.0	1795.0	960.0	0.541
2600.0	1895.0	960.0	0.544
2600.0	1995.0	960.0	0.548
2600.0	1495.0	1100.0	0.53
2600.0	1795.0	1100.0	0.521
2600.0	1895.0	1100.0	0.529
2600.0	1995.0	1100.0	0.535
2600.0	1495.0	1400.0	0.318
2600.0	1795.0	1400.0	0.286
2600.0	1895.0	1400.0	0.284
2600.0	1995.0	1400.0	0.286
2600.0	1795.0	1500.0	0.212
2600.0	1895.0	1500.0	0.206
2600.0	1995.0	1500.0	0.206
2600.0	1795.0	1700.0	0.154
2600.0	1895.0	1700.0	0.145
2600.0	1995.0	1700.0	0.138
2600.0	1995.0	1900.0	0.0468
2600.0	2595.0	2590.0	0.00421
2950.0	195.0	170.0	0.00154
2950.0	245.0	170.0	0.00196
2950.0	295.0	170.0	0.00306
2950.0	345.0	170.0	0.00612
2950.0	395.0	170.0	0.0128
2950.0	445.0	170.0	0.025
2950.0	495.0	170.0	0.0365
2950.0	545.0	170.0	0.0439
2950.0	595.0	170.0	0.048
2950.0	645.0	170.0	0.0477
2950.0	695.0	170.0	0.0511
2950.0	745.0	170.0	0.0487
2950.0	795.0	170.0	0.049
2950.0	845.0	170.0	0.0499
2950.0	895.0	170.0	0.0472
2950.0	945.0	170.0	0.0425
2950.0	995.0	170.0	0.0377
2950.0	1045.0	170.0	0.0325
2950.0	1095.0	170.0	0.0281
2950.0	1145.0	170.0	0.021
2950.0	1195.0	170.0	0.0167
2950.0	1245.0	170.0	0.012
2950.0	1295.0	170.0	0.00783
2950.0	1345.0	170.0	0.00568
2950.0	1395.0	170.0	0.00338
2950.0	1445.0	170.0	0.00266
2950.0	1495.0	170.0	0.00176
2950.0	1545.0	170.0	0.00133
2950.0	1595.0	170.0	0.00131
2950.0	1645.0	170.0	0.00111
2950.0	1695.0	170.0	0.000788
2950.0	1745.0	170.0	0.000571
2950.0	1795.0	170.0	0.000621
2950.0	1845.0	170.0	0.000579
2950.0	1895.0	170.0	0.000467
2950.0	1945.0	170.0	0.00043
2950.0	1995.0	170.0	0.000279
2950.0	2045.0	170.0	0.000468
2950.0	2095.0	170.0	0.000507
2950.0	2145.0	170.0	0.000388
2950.0	2195.0	170.0	0.00032
2950.0	2245.0	170.0	0.00034
2950.0	2295.0	170.0	0.000342
2950.0	2345.0	170.0	0.000403
2950.0	2395.0	170.0	0.000348
2950.0	2445.0	170.0	0.000518
2950.0	2495.0	170.0	0.000388
2950.0	2545.0	170.0	0.000386
2950.0	2595.0	170.0	0.000382
2950.0	2645.0	170.0	0.000477
2950.0	2695.0	170.0	0.000491
2950.0	2745.0	170.0	0.000608
2950.0	2795.0	170.0	0.000548
2950.0	2845.0	170.0	0.000955
2950.0	2895.0	170.0	0.000914
2950.0	2945.0	170.0	0.0017
2950.0	245.0	200.0	0.00195
2950.0	295.0	200.0	0.0033
2950.0	345.0	200.0	0.00511
2950.0	395.0	200.0	0.0105
2950.0	445.0	200.0	0.0216
2950.0	495.0	200.0	0.0365
2950.0	545.0	200.0	0.0473
2950.0	595.0	200.0	0.0582
2950.0	645.0	200.0	0.0633
2950.0	695.0	200.0	0.0661
2950.0	745.0	200.0	0.0645
2950.0	795.0	200.0	0.0678
2950.0	845.0	200.0	0.0647
2950.0	895.0	200.0	0.0649
2950.0	945.0	200.0	0.0652
2950.0	995.0	200.0	0.0585
2950.0	1045.0	200.0	0.0544
2950.0	1095.0	200.0	0.0494
2950.0	1145.0	200.0	0.0425
2950.0	1195.0	200.0	0.0351
2950.0	1245.0	200.0	0.0279
2950.0	1295.0	200.0	0.0198
2950.0	1345.0	200.0	0.0154
2950.0	1395.0	200.0	0.0103
2950.0	1445.0	200.0	0.00724
2950.0	1495.0	200.0	0.00522
2950.0	1545.0	200.0	0.00347
2950.0	1595.0	200.0	0.00254
2950.0	1645.0	200.0	0.00197
2950.0	1695.0	200.0	0.00142
2950.0	1745.0	200.0	0.0016
2950.0	1795.0	200.0	0.00115
2950.0	1845.0	200.0	0.000931
2950.0	1895.0	200.0	0.000706
2950.0	1945.0	200.0	0.000727
2950.0	1995.0	200.0	0.000612
2950.0	2045.0	200.0	0.000531
2950.0	2095.0	200.0	0.000718
2950.0	2145.0	200.0	0.000746
2950.0	2195.0	200.0	0.000454
2950.0	2245.0	200.0	0.000519
2950.0	2295.0	200.0	0.000444
2950.0	2345.0	200.0	0.00062
2950.0	2395.0	200.0	0.000313
2950.0	2445.0	200.0	0.000458
2950.0	2495.0	200.0	0.000601
2950.0	2545.0	200.0	0.000746
2950.0	2595.0	200.0	0.000535
2950.0	2645.0	200.0	0.000737
2950.0	2695.0	200.0	0.00096
2950.0	2745.0	200.0	0.000841
2950.0	2795.0	200.0	0.000941
2950.0	2845.0	200.0	0.00119
2950.0	2895.0	200.0	0.00136
2950.0	2945.0	200.0	0.00296
2950.0	245.0	240.0	0.00286
2950.0	295.0	240.0	0.00326
2950.0	345.0	240.0	0.00411
2950.0	395.0	240.0	0.00733
2950.0	445.0	240.0	0.0149
2950.0	495.0	240.0	0.0291
2950.0	545.0	240.0	0.0477
2950.0	595.0	240.0	0.0626
2950.0	695.0	240.0	0.0818
2950.0	745.0	240.0	0.0821
2950.0	795.0	240.0	0.0848
2950.0	845.0	240.0	0.0862
2950.0	895.0	240.0	0.0852
2950.0	945.0	240.0	0.0851
2950.0	995.0	240.0	0.0829
2950.0	1045.0	240.0	0.0796
2950.0	1095.0	240.0	0.0754
2950.0	1145.0	240.0	0.071
2950.0	1195.0	240.0	0.064
2950.0	1245.0	240.0	0.0533
2950.0	1295.0	240.0	0.0462
2950.0	1345.0	240.0	0.0366
2950.0	1395.0	240.0	0.0279
2950.0	1445.0	240.0	0.0227
2950.0	1495.0	240.0	0.0165
2950.0	1545.0	240.0	0.0116
2950.0	1595.0	240.0	0.00901
2950.0	1645.0	240.0	0.00628
2950.0	1695.0	240.0	0.00512
2950.0	1745.0	240.0	0.00374
2950.0	1795.0	240.0	0.00267
2950.0	1845.0	240.0	0.00239
2950.0	1895.0	240.0	0.00211
2950.0	1945.0	240.0	0.00146
2950.0	1995.0	240.0	0.00129
2950.0	2045.0	240.0	0.000823
2950.0	2095.0	240.0	0.00113
2950.0	2145.0	240.0	0.00152
2950.0	2195.0	240.0	0.000941
2950.0	2245.0	240.0	0.000712
2950.0	2295.0	240.0	0.000989
2950.0	2345.0	240.0	0.000989
2950.0	2395.0	240.0	0.000991
2950.0	2445.0	240.0	0.000828
2950.0	2495.0	240.0	0.00078
2950.0	2545.0	240.0	0.00099
2950.0	2595.0	240.0	0.000971
2950.0	2645.0	240.0	0.00109
2950.0	2695.0	240.0	0.00112
2950.0	2745.0	240.0	0.00115
2950.0	2795.0	240.0	0.00138
2950.0	2845.0	240.0	0.00175
2950.0	2895.0	240.0	0.00244
2950.0	2945.0	240.0	0.00481
2950.0	295.0	280.0	0.00416
2950.0	345.0	280.0	0.00483
2950.0	395.0	280.0	0.00661
2950.0	445.0	280.0	0.0111
2950.0	495.0	280.0	0.0235
2950.0	545.0	280.0	0.038
2950.0	595.0	280.0	0.0606
2950.0	795.0	280.0	0.0978
2950.0	845.0	280.0	0.103
2950.0	895.0	280.0	0.102
2950.0	945.0	280.0	0.106
2950.0	995.0	280.0	0.103
2950.0	1045.0	280.0	0.102
2950.0	1095.0	280.0	0.0978
2950.0	1145.0	280.0	0.097
2950.0	1195.0	280.0	0.0912
2950.0	1245.0	280.0	0.0848
2950.0	1295.0	280.0	0.079
2950.0	1345.0	280.0	0.0693
2950.0	1395.0	280.0	0.0612
2950.0	1445.0	280.0	0.0484
2950.0	1495.0	280.0	0.0405
2950.0	1545.0	280.0	0.0309
2950.0	1595.0	280.0	0.0235
2950.0	1645.0	280.0	0.0191
2950.0	1695.0	280.0	0.013
2950.0	1745.0	280.0	0.00963
2950.0	1795.0	280.0	0.00712
2950.0	1845.0	280.0	0.00528
2950.0	1895.0	280.0	0.0043
2950.0	1945.0	280.0	0.00299
2950.0	1995.0	280.0	0.00283
2950.0	2045.0	280.0	0.00211
2950.0	2095.0	280.0	0.00198
2950.0	2145.0	280.0	0.00167
2950.0	2195.0	280.0	0.00145
2950.0	2245.0	280.0	0.00129
2950.0	2295.0	280.0	0.00113
2950.0	2345.0	280.0	0.00122
2950.0	2395.0	280.0	0.0011
2950.0	2445.0	280.0	0.0011
2950.0	2495.0	280.0	0.0015
2950.0	2545.0	280.0	0.00116
2950.0	2595.0	280.0	0.000995
2950.0	2645.0	280.0	0.00161
2950.0	2695.0	280.0	0.00152
2950.0	2745.0	280.0	0.00161
2950.0	2795.0	280.0	0.0022
2950.0	2845.0	280.0	0.00236
2950.0	2895.0	280.0	0.004
2950.0	2945.0	280.0	0.00686
2950.0	345.0	300.0	0.00444
2950.0	395.0	300.0	0.00539
2950.0	445.0	300.0	0.0102
2950.0	495.0	300.0	0.0186
2950.0	545.0	300.0	0.0348
2950.0	595.0	300.0	0.0574
2950.0	795.0	300.0	0.11
2950.0	895.0	300.0	0.115
2950.0	945.0	300.0	0.113
2950.0	995.0	300.0	0.114
2950.0	1045.0	300.0	0.112
2950.0	1095.0	300.0	0.11
2950.0	1145.0	300.0	0.11
2950.0	1195.0	300.0	0.104
2950.0	1245.0	300.0	0.102
2950.0	1295.0	300.0	0.0927
2950.0	1345.0	300.0	0.0843
2950.0	1395.0	300.0	0.0762
2950.0	1445.0	300.0	0.0633
2950.0	1495.0	300.0	0.0543
2950.0	1545.0	300.0	0.0433
2950.0	1595.0	300.0	0.0347
2950.0	1645.0	300.0	0.0266
2950.0	1695.0	300.0	0.02
2950.0	1745.0	300.0	0.0161
2950.0	1795.0	300.0	0.0114
2950.0	1845.0	300.0	0.00816
2950.0	1895.0	300.0	0.00608
2950.0	1945.0	300.0	0.00424
2950.0	1995.0	300.0	0.00375
2950.0	2045.0	300.0	0.00312
2950.0	2095.0	300.0	0.00257
2950.0	2145.0	300.0	0.00226
2950.0	2195.0	300.0	0.00201
2950.0	2245.0	300.0	0.00156
2950.0	2295.0	300.0	0.00158
2950.0	2345.0	300.0	0.00188
2950.0	2395.0	300.0	0.00139
2950.0	2445.0	300.0	0.00171
2950.0	2495.0	300.0	0.00144
2950.0	2545.0	300.0	0.00185
2950.0	2595.0	300.0	0.00163
2950.0	2645.0	300.0	0.00199
2950.0	2695.0	300.0	0.00179
2950.0	2745.0	300.0	0.00208
2950.0	2795.0	300.0	0.00241
2950.0	2845.0	300.0	0.0033
2950.0	2895.0	300.0	0.00447
2950.0	2945.0	300.0	0.00771
2950.0	345.0	320.0	0.00506
2950.0	395.0	320.0	0.00681
2950.0	445.0	320.0	0.00887
2950.0	495.0	320.0	0.0151
2950.0	545.0	320.0	0.0314
2950.0	595.0	320.0	0.0544
2950.0	645.0	320.0	0.0775
2950.0	795.0	320.0	0.115
2950.0	945.0	320.0	0.125
2950.0	995.0	320.0	0.122
2950.0	1045.0	320.0	0.124
2950.0	1095.0	320.0	0.121
2950.0	1145.0	320.0	0.119
2950.0	1195.0	320.0	0.116
2950.0	1245.0	320.0	0.114
2950.0	1295.0	320.0	0.109
2950.0	1345.0	320.0	0.0993
2950.0	1395.0	320.0	0.0891
2950.0	1445.0	320.0	0.0791
2950.0	1495.0	320.0	0.069
2950.0	1545.0	320.0	0.0576
2950.0	1595.0	320.0	0.0495
2950.0	1645.0	320.0	0.0385
2950.0	1695.0	320.0	0.0292
2950.0	1745.0	320.0	0.0243
2950.0	1795.0	320.0	0.0176
2950.0	1845.0	320.0	0.0135
2950.0	1895.0	320.0	0.0104
2950.0	1945.0	320.0	0.00688
2950.0	1995.0	320.0	0.00599
2950.0	2045.0	320.0	0.00472
